word,synonyms
duralum,"[""duralumin""]"
depilation,"[""epilation"", ""hairlessness""]"
crampon,"[""clamper"", ""climber"", ""crampoon""]"
leniency,"[""clemency"", ""inclemency"", ""lenience"", ""indulgence""]"
cetylstearyl,"[""cetostearyl""]"
jiggerer,"[""jigger""]"
audient,"[""attentive""]"
piliform,"[""hairlike""]"
effectuality,"[""effectualness"", ""effectiveness""]"
overloaded,"[""overladen""]"
endive,"[""witloof""]"
goodish,"[""sizeable""]"
yahoo,"[""honyock"", ""wahey"", ""yokel""]"
hornpipist,"[""hornpiper""]"
summerlike,"[""summerish"", ""summerly"", ""summery""]"
chunker,"[""blubbo""]"
lactation,"[""suckling""]"
parasnowboarding,"[""parasnowboard""]"
superlightweight,"[""ultralightweight""]"
impractical,"[""airy"", ""laputan"", ""unpragmatic"", ""visionary"", ""windy""]"
endbutton,"[""button"", ""endpin""]"
filmmaker,"[""moviemaker""]"
epinephrine,"[""adrenalin"", ""adrenaline"", ""epinephrin""]"
hey,"[""ayo"", ""cooee"", ""hello"", ""hiya"", ""o"", ""oi"", ""say"", ""yo""]"
numididae,"[""numidinae""]"
alabaster,"[""alabastrine""]"
condescend,"[""acquiesce"", ""deign"", ""descend"", ""patronize"", ""yield"", ""stoop""]"
estral,"[""estrous""]"
pullulate,"[""shoot"", ""pour"", ""teem""]"
inappealable,"[""inappellable""]"
ateleiosis,"[""ateliosis""]"
pilus,"[""fimbria"", ""hair""]"
haphazardly,"[""blindly"", ""haphazard"", ""randomly"", ""indiscriminately"", ""unevenly""]"
brahmana,"[""brahman"", ""brahmin""]"
jalapin,"[""scammonin""]"
toe,"[""finger"", ""hoof"", ""toenail""]"
ellas,"[""greece""]"
biennary,"[""biennial""]"
confederate,"[""collaborator"", ""confederative"", ""accomplice"", ""henchman"", ""join""]"
beatable,"[""vanquishable""]"
lamprid,"[""lampridid""]"
canero,"[""candiru""]"
equitable,"[""fair"", ""just""]"
unredeemed,"[""cursed"", ""damned"", ""doomed"", ""unsaved""]"
decouple,"[""unlink"", ""uncouple"", ""dissociate""]"
fusarole,"[""astragal""]"
unconstipated,"[""regular""]"
laity,"[""temporalty""]"
crime,"[""delinquency"", ""offence"", ""offense""]"
brasque,"[""steep""]"
crosspatch,"[""grouch""]"
metamere,"[""somite""]"
kittenish,"[""frisky"", ""playful"", ""kittenlike""]"
prospect,"[""chance"", ""prognosis"", ""expectation"", ""view"", ""candidate"", ""survey""]"
honyock,"[""homesteader"", ""rube"", ""yahoo""]"
vomitive,"[""emetic"", ""vomitory""]"
waterer,"[""fount""]"
coccic,"[""coccal"", ""coccous""]"
polychora,"[""polychorons""]"
buttstock,"[""stock""]"
repose,"[""placidity"", ""quiet"", ""relax"", ""rest"", ""peace"", ""lay"", ""recumb"", ""serenity"", ""tranquility"", ""tranquillity""]"
sullenness,"[""surliness"", ""sulkiness"", ""moroseness""]"
cambro,"[""cymro""]"
coralliferous,"[""coralligenous"", ""coralligerous""]"
nicely,"[""agreeably"", ""pleasantly""]"
enmesh,"[""ensnarl"", ""mesh""]"
mdma,"[""ecstasy"", ""mandy"", ""molly"", ""methylenedioxymethamphetamine""]"
cyanophyte,"[""cyanobacterial""]"
tinley,"[""tindle""]"
myelinisation,"[""myelinization""]"
populace,"[""people"", ""inhabitant"", ""public"", ""world""]"
kiliwa,"[""kiliwi""]"
unshaded,"[""naked""]"
physical,"[""forcible""]"
wagyu,"[""kobe""]"
undernourished,"[""malnourished"", ""underfed""]"
proprietary,"[""proprietorship""]"
ind,"[""indiana""]"
prefatory,"[""introductory""]"
interfere,"[""cross"", ""intervene"", ""meddle""]"
rv,"[""rendezvous"", ""winnebago""]"
curtly,"[""cavalierly"", ""short"", ""shortly""]"
voiceless,"[""aphonic"", ""inaudible"", ""unvoiced"", ""silent"", ""breathed"", ""disenfranchised"", ""surd""]"
severalize,"[""severalise"", ""distinguish""]"
mastigophoran,"[""flagellate"", ""mastigophore""]"
worthen,"[""value""]"
obscenity,"[""bawdiness"", ""filth"", ""lewdness"", ""salaciousness"", ""salacity"", ""smut"", ""vulgarism""]"
crossbreed,"[""cross"", ""hybrid"", ""crossmate"", ""hybridise"", ""hybridize"", ""interbreed""]"
concatenation,"[""chain""]"
42,"[""xlii""]"
cofactor,"[""minor""]"
phenylalanine,"[""phe""]"
senatress,"[""senatrix""]"
amnesiac,"[""amnesic""]"
drocode,"[""dihydrocodeine""]"
allied,"[""confederative"", ""like""]"
kingfish,"[""cero""]"
acroterion,"[""acroter"", ""acroterium""]"
watered,"[""moire""]"
gopnik,"[""chav"", ""gop""]"
smokestack,"[""stack""]"
deadening,"[""boring"", ""stultification"", ""dull"", ""irksome"", ""slow"", ""tedious"", ""tiresome"", ""wearisome""]"
amyraldism,"[""amyraldianism""]"
annulet,"[""bandelet"", ""bandelette"", ""bandlet"", ""roundel""]"
photographer,"[""lensman"", ""photographist""]"
ziofascist,"[""zionazi""]"
isosyllabism,"[""isosyllabicity""]"
nonownership,"[""nonpossession""]"
lifetime,"[""lifespan"", ""ages"", ""duration"", ""life""]"
idealized,"[""idealised""]"
rigidness,"[""rigidity"", ""inflexibility""]"
deserved,"[""merited"", ""just""]"
unrimed,"[""unrhymed""]"
concretise,"[""concretize""]"
edwy,"[""eadwig""]"
theophrastic,"[""theophrastian""]"
sacrificer,"[""priestess"", ""sacrificant"", ""sacrificator"", ""sacrificatrix"", ""sacrificial"", ""sacrificing""]"
chirality,"[""handedness""]"
schemaless,"[""aschematic""]"
downright,"[""evendown"", ""sheer""]"
stalinism,"[""dictatorship""]"
natation,"[""floating""]"
crocodylus,"[""crocodilus""]"
awarding,"[""award""]"
geranylgeranylacetone,"[""teprenone""]"
taxopsida,"[""taxophytina""]"
conformation,"[""conformity"", ""shape""]"
utilise,"[""employ"", ""exploit"", ""use""]"
uncharted,"[""chartless"", ""unknown""]"
strew,"[""spatter"", ""straw"", ""scatter""]"
tater,"[""potato""]"
levalbuterol,"[""levosalbutamol""]"
hilltop,"[""brow""]"
counterfeiter,"[""coiner"", ""forger""]"
drinker,"[""alcoholic"", ""boozer"", ""imbiber"", ""juicer"", ""toper""]"
sordino,"[""sourdine""]"
bloodshed,"[""bloodbath"", ""bloodletting"", ""bloodshedding"", ""butchery"", ""carnage"", ""homicide"", ""massacre"", ""slaughter"", ""gore""]"
conquerable,"[""superable"", ""vincible""]"
calceated,"[""calced""]"
lure,"[""enticement"", ""bait"", ""entice""]"
maxilloturbinal,"[""maxilloturbinate""]"
jejune,"[""adolescent"", ""insipid"", ""puerile"", ""inadequate"", ""juvenile"", ""mundane"", ""unremarkable""]"
beforementioned,"[""aforecited"", ""aforementioned""]"
autogratuity,"[""autograt""]"
lunette,"[""fenestella"", ""luna""]"
regruntle,"[""gruntle""]"
metaphoric,"[""metaphorical""]"
lightstruck,"[""skunked""]"
factual,"[""actual""]"
bolete,"[""boletus""]"
horsepower,"[""h.p"", ""hp""]"
myriameter,"[""mym"", ""myriametre""]"
agonizingly,"[""excruciatingly""]"
inhold,"[""possess""]"
guggle,"[""gurgle"", ""ripple""]"
tramway,"[""ropeway"", ""tram"", ""tramline""]"
airiness,"[""animation"", ""buoyancy"", ""delicacy"", ""levity""]"
promethium,"[""florentium"", ""pm""]"
ontogenesis,"[""ontogeny"", ""growth""]"
preacher,"[""ecclesiastes"", ""pulpiter"", ""sermoniser"", ""sermonizer""]"
exemption,"[""dispensation"", ""immunity"", ""waiver"", ""freedom""]"
immobilise,"[""freeze"", ""immobilize"", ""trap""]"
concertize,"[""concertise""]"
remnant,"[""lave"", ""ort"", ""part"", ""relic"", ""remainder"", ""remains"", ""end"", ""leftover""]"
croaker,"[""sciaenid""]"
bifacial,"[""biface""]"
phytosterolemia,"[""sitosterolemia""]"
jag,"[""dag""]"
monoiodotyrosine,"[""mit""]"
failing,"[""decay"", ""flunk"", ""weakness""]"
adjacency,"[""contiguity"", ""contiguousness""]"
brightly,"[""bright"", ""brilliantly""]"
petulant,"[""cross"", ""frolicsome"", ""crabby"", ""grouchy"", ""huffy"", ""irritable"", ""snappish"", ""nettlesome""]"
kuiperoid,"[""kbo""]"
tonsilla,"[""tonsil""]"
unpardonably,"[""unforgivably""]"
audile,"[""auditory""]"
yummy,"[""yum""]"
burbot,"[""cusk"", ""eelpout"", ""gudgeon"", ""lawyer"", ""ling"", ""lush""]"
dockage,"[""docking"", ""dock""]"
millennium,"[""millenary"", ""kiloannum"", ""kiloyear"", ""yearthousand""]"
aplysia,"[""tethys""]"
fuckhead,"[""cockhead"", ""dunce""]"
adj,"[""adjutant""]"
baisakh,"[""vaisakha""]"
irritation,"[""annoyance"", ""botheration"", ""aggravation"", ""discomfort"", ""pique"", ""excitation"", ""vexation""]"
enemy,"[""adversary"", ""backfriend"", ""foe"", ""nemesis"", ""unfriend"", ""foeman"", ""opposition""]"
historied,"[""storied"", ""celebrated""]"
onpass,"[""relay""]"
reproof,"[""blame"", ""lambast"", ""lecture"", ""rebuke""]"
deadlock,"[""impasse"", ""stalemate"", ""standstill""]"
verboseness,"[""verbosity""]"
officiation,"[""umpirage""]"
reply,"[""answer"", ""respond"", ""response""]"
serape,"[""sarape""]"
sunstroke,"[""insolation"", ""siriasis""]"
pomade,"[""pomatum""]"
oftenness,"[""frequency""]"
ebullating,"[""ebullated""]"
lollardism,"[""lollardy""]"
unresolved,"[""dissonant"", ""undetermined"", ""unsolved""]"
polystyrene,"[""thermocol""]"
thunder,"[""boom"", ""roar""]"
oftenly,"[""frequently"", ""often""]"
craniologist,"[""phrenologist""]"
ananas,"[""pineapple""]"
unloosen,"[""unloose"", ""free""]"
gaia,"[""gaea"", ""ge""]"
trousseau,"[""bastardo""]"
mucogenic,"[""blennogenous"", ""muciparous""]"
containerize,"[""containerise""]"
lachrymatory,"[""lacrimatory"", ""lachrymal"", ""lacrimal""]"
cd10,"[""neprilysin""]"
unrepentant,"[""cussed"", ""inveterate"", ""obdurate"", ""obstinate"", ""unremorseful"", ""impenitent""]"
monklike,"[""monastic"", ""monkish""]"
upbraid,"[""blame"", ""exprobrate"", ""reproach""]"
versin,"[""vers""]"
bromeosin,"[""eosin""]"
jug,"[""imprison"", ""jugful""]"
lowlife,"[""rotter""]"
bicuspidate,"[""bicuspid""]"
cheddarlike,"[""cheddary""]"
valium,"[""diazepam""]"
arced,"[""arciform""]"
chauvinism,"[""jingoism"", ""superpatriotism"", ""ultranationalism""]"
saddhu,"[""sadhu""]"
incriminatory,"[""incriminating""]"
lees,"[""dregs"", ""muck"", ""sludge""]"
salishanist,"[""salishist""]"
gloating,"[""gloat""]"
spadework,"[""digging"", ""prep""]"
resignation,"[""abdication"", ""surrender""]"
subform,"[""subf""]"
marmarosis,"[""marmorization"", ""marmorosis""]"
saqqara,"[""sakkara"", ""saqqarah""]"
heterogenesis,"[""xenogenesis""]"
medianoid,"[""medoid""]"
coronal,"[""wreath""]"
lavatory,"[""john"", ""laundry"", ""lavabo"", ""bathroom"", ""sink"", ""toilet"", ""washbasin"", ""lotion"", ""rinse"", ""wash"", ""washroom""]"
acoelous,"[""acoelomate""]"
putz,"[""futz"", ""cock"", ""schmuck""]"
uxorial,"[""wifely"", ""wifey""]"
pluralise,"[""pluralize""]"
ketosuccinic,"[""oxaloacetic""]"
universalise,"[""universalize""]"
antimicrobic,"[""antimicrobial"", ""disinfectant""]"
ceruletide,"[""cerulein""]"
trey,"[""three""]"
officialise,"[""officialize""]"
mauka,"[""chago""]"
renaissance,"[""rebirth"", ""renascence""]"
bibble,"[""tipple""]"
cheapshit,"[""janky""]"
eng,"[""agma"", ""engma""]"
ensilage,"[""silage""]"
abut,"[""border"", ""flank"", ""confront""]"
propitiously,"[""auspiciously""]"
motto,"[""catchword"", ""shibboleth"", ""slogan""]"
surrenderer,"[""yielder""]"
defile,"[""cloud"", ""corrupt"", ""contaminate"", ""pollute"", ""spoil"", ""sully"", ""foul"", ""tarnish"", ""gorge"", ""pass"", ""taint""]"
androcentrism,"[""masculism""]"
utahraptor,"[""superslasher""]"
negativeness,"[""negativism"", ""negativity""]"
mal,"[""malibu""]"
rust,"[""corrode"", ""oxidise"", ""rusting""]"
countrified,"[""countryfied"", ""rustic""]"
cebuan,"[""cebuano""]"
alimemazine,"[""trimeprazine""]"
calcareosiliceous,"[""silicicalcareous""]"
scholium,"[""scholia""]"
dally,"[""dawdle"", ""dillydally"", ""flirt"", ""gallivant"", ""lag"", ""linger"", ""palter"", ""trifle"", ""play"", ""toy""]"
guard,"[""bodyguard"", ""captor"", ""fence"", ""fender"", ""protection"", ""quillon"", ""precaution"", ""defend"", ""jailer"", ""protect"", ""protector"", ""safety"", ""sentry"", ""tend"", ""ward""]"
dixieland,"[""dixie"", ""confederacy""]"
yare,"[""yar""]"
electrospinned,"[""electrospun""]"
camber,"[""bank""]"
distrustfully,"[""mistrustfully""]"
biltine,"[""amdang""]"
erromangan,"[""sye""]"
anthotaxy,"[""inflorescence""]"
hoorah,"[""w00t""]"
lovingly,"[""amorously"", ""fondly""]"
server,"[""host"", ""waiter"", ""waitress"", ""waitron"", ""waitperson""]"
carmoisine,"[""e122""]"
jism,"[""cum""]"
cellaret,"[""minibar""]"
magic,"[""magical"", ""sorcerous"", ""dwimmer"", ""sorcery"", ""thaumaturgy""]"
regally,"[""grandly""]"
vig,"[""juice"", ""overround"", ""vigorish""]"
ibadi,"[""ibadite""]"
billyo,"[""billyoh""]"
handlebar,"[""handlebars"", ""helm"", ""rudder"", ""wheel""]"
waveringly,"[""vacillatingly""]"
pause,"[""break"", ""intermission"", ""intermit"", ""interruption"", ""hesitate"", ""suspension""]"
fouled,"[""afoul"", ""foul"", ""befouled""]"
petrol,"[""gas"", ""gasoline""]"
compressed,"[""exolabial"", ""flat"", ""tight""]"
ruff,"[""woof"", ""roughy"", ""choker"", ""frill"", ""trump"", ""ruffe"", ""trumping""]"
mutationless,"[""unmutated""]"
root,"[""base"", ""radical"", ""radicate"", ""basis"", ""etymon"", ""superuser"", ""zero"", ""screw"", ""solution"", ""beginning"", ""ancestor"", ""barrack"", ""settle"", ""rout"", ""stem"", ""theme""]"
scrimy,"[""niggardly""]"
temple,"[""iseum"", ""synagogue""]"
mussiness,"[""mess""]"
straightforwardness,"[""downrightness"", ""singleness""]"
articulately,"[""eloquently""]"
gynocentrism,"[""feminocentrism""]"
early,"[""former"", ""prematurely"", ""betimes"", ""untimely""]"
antinopomancy,"[""anthropomancy""]"
progestational,"[""pregestational""]"
rapan,"[""rapa""]"
protractedly,"[""lingeringly""]"
resplendence,"[""radiance"", ""glory""]"
mantissa,"[""significand""]"
angélique,"[""angelica""]"
dirtying,"[""soiling""]"
horserider,"[""equestrian""]"
redaction,"[""editing""]"
topi,"[""sassaby""]"
cadger,"[""sponger"", ""moocher""]"
cancerization,"[""carcinogenesis""]"
sextremist,"[""radfem""]"
naphthylamine,"[""naphthol""]"
dimethylaminopropylamine,"[""dmapa""]"
fwd,"[""fw""]"
homocyclic,"[""isocyclic""]"
quantized,"[""quantal""]"
engine,"[""drive"", ""locomotive"", ""motor"", ""machine""]"
grossbeak,"[""grosbeak""]"
opalescence,"[""iridescence""]"
bicuspid,"[""bicuspidate"", ""premolar""]"
aculeated,"[""prickly"", ""aculeate""]"
whirl,"[""birl"", ""commotion"", ""convolution"", ""spin"", ""swirl"", ""tumble"", ""twirl"", ""vortex"", ""crack"", ""eddy"", ""whirring"", ""whizz"", ""whizzing""]"
knowable,"[""cognisable"", ""cognizable"", ""cognoscible""]"
refractive,"[""refractile"", ""deflective""]"
descendant,"[""child"", ""descendent"", ""afterbear"", ""issue"", ""offspring""]"
wavelike,"[""crinkled""]"
bai,"[""baic""]"
adriamycin,"[""doxorubicin"", ""hydroxydaunorubicin""]"
scots,"[""scotch"", ""scottish""]"
annihilating,"[""withering"", ""annihilative"", ""devastating""]"
deception,"[""deceit"", ""misrepresentation"", ""dissembling"", ""dissimulation"", ""dupery"", ""gleek"", ""lie""]"
ascertain,"[""see"", ""determine""]"
barbituric,"[""oxybarbituric""]"
milkie,"[""milko"", ""milkman"", ""milkwoman""]"
highboy,"[""tallboy""]"
charitableness,"[""charitability""]"
boastfully,"[""big"", ""large"", ""vauntingly""]"
observatory,"[""lookout""]"
lagging,"[""laggard""]"
pensiveness,"[""brooding"", ""contemplativeness"", ""meditativeness"", ""melancholy""]"
fremantle,"[""freo""]"
ile,"[""isoleucine""]"
aquaphobic,"[""hydrophobic""]"
painfulness,"[""distress"", ""distressingness"", ""pain""]"
dough,"[""bread"", ""dosh"", ""boodle"", ""duff"", ""wonga""]"
classist,"[""stratified""]"
reeve,"[""provost""]"
katzenjammer,"[""brouhaha"", ""hubbub"", ""hangover""]"
orphan,"[""stepchild""]"
basidiomycota,"[""basidiomycotina""]"
antagonise,"[""antagonize""]"
catamaran,"[""twinhull""]"
jocularly,"[""humorously"", ""amusingly"", ""jokingly""]"
parentless,"[""unparented""]"
enjoining,"[""injunction""]"
invigorated,"[""reinvigorated""]"
thwart,"[""across"", ""baffle"", ""bilk"", ""cross"", ""foil"", ""frustrate"", ""impede"", ""queer"", ""scotch"", ""spoil"", ""athwart""]"
zenonian,"[""stoic"", ""zeno"", ""zenonic"", ""zenonist""]"
soothsayer,"[""forecaster""]"
nvm,"[""nm"", ""nvrm""]"
cybernaut,"[""cybercitizen"", ""cybercowboy"", ""cyberian"", ""infonaut""]"
polyhued,"[""multicolored""]"
cledomancy,"[""cledonomancy""]"
kilo,"[""chilia"", ""kilogram"", ""kilometer"", ""kilometre""]"
lesotho,"[""basutoland""]"
multicountry,"[""transnational""]"
jumpstart,"[""jump""]"
dialectics,"[""dialectic""]"
darnel,"[""cheat"", ""cockle"", ""tare""]"
yahudi,"[""jew""]"
foretale,"[""foretelling""]"
scabiosa,"[""scabious""]"
durian,"[""durion""]"
kiley,"[""kylie""]"
whorey,"[""slutty""]"
e420,"[""sorbitol""]"
ultima,"[""dvommadvol""]"
methylpropene,"[""isobutene""]"
alabandite,"[""manganblende""]"
haphtarah,"[""haftorah""]"
grisly,"[""grimly"", ""gristly"", ""grisy"", ""gruesome"", ""horribly"", ""terribly"", ""grizzly"", ""hideous""]"
37,"[""xxxvii""]"
plasticizer,"[""plasticiser"", ""plastifier""]"
vermifuge,"[""anthelminthic"", ""anthelmintic"", ""helminthic""]"
coatstand,"[""hatstand""]"
lassie,"[""gal"", ""girl"", ""lass"", ""sheila""]"
recountal,"[""recounting""]"
eurythmy,"[""eurhythmics"", ""eurhythmy"", ""eurythmics""]"
contemporaneously,"[""cotemporally""]"
grilled,"[""barbecued"", ""broiled""]"
statistician,"[""actuary"", ""statist""]"
sc,"[""scandium"", ""subcosta"", ""supercluster""]"
stylometry,"[""stylometrics""]"
incaution,"[""incautiousness""]"
cursable,"[""curseworthy""]"
dunker,"[""dunkard""]"
infeasible,"[""impracticable""]"
gametogenesis,"[""oogenesis""]"
arbalist,"[""catapult""]"
danmark,"[""denmark""]"
traduced,"[""maligned""]"
marathi,"[""mahratti""]"
rf,"[""rangefinder"", ""rutherfordium""]"
dominique,"[""dominick"", ""dominecker""]"
item,"[""article"", ""couple"", ""subject"", ""detail"", ""token"", ""point"", ""thing""]"
moldovan,"[""moldavian""]"
groping,"[""handsy""]"
portacot,"[""portacrib""]"
massive,"[""enormous"", ""humongous"", ""awesome"", ""bulky"", ""colossal"", ""consequential"", ""monolithic""]"
jauntily,"[""cheerily"", ""rakishly"", ""stylishly""]"
homosexualness,"[""homosexuality""]"
competitiveness,"[""competitivity"", ""fight""]"
e163,"[""anthocyanin""]"
formation,"[""constitution"", ""shaping""]"
karyon,"[""nucleus""]"
quadrasonic,"[""quadraphonic""]"
leathercrafter,"[""leatherworker""]"
sloughing,"[""shedding""]"
indictability,"[""impeachability""]"
roustabout,"[""deckhand""]"
eringo,"[""eryngo""]"
scillarenin,"[""cardiogenin""]"
rakishly,"[""jauntily"", ""raffishly""]"
doha,"[""bida""]"
unprotectable,"[""unprotectible""]"
multiform,"[""diverse"", ""polymorphic"", ""polymorphous"", ""protean""]"
intarsia,"[""tarsia"", ""tarsiatura""]"
nauseous,"[""nauseated"", ""nauseating""]"
corrodentia,"[""psocoptera""]"
polyepoxide,"[""epoxy""]"
forecast,"[""calculate"", ""prognosis"", ""bode"", ""forward"", ""prediction"", ""project"", ""prophesy""]"
reasonous,"[""reasonable""]"
umpteenth,"[""nth"", ""umptieth"", ""umteenth""]"
marbleize,"[""marble"", ""marbleise""]"
stypsis,"[""astringency""]"
trokosi,"[""voodoosi""]"
emmenthal,"[""emmental"", ""emmentaler"", ""emmenthaler""]"
autumnish,"[""fallish""]"
cordierite,"[""iolite""]"
embitter,"[""acerbate"", ""envenom"", ""rankle""]"
discredited,"[""damaged"", ""disgraced"", ""dishonored"", ""shamed""]"
placation,"[""conciliation"", ""propitiation""]"
plasmidal,"[""plasmidial""]"
extortion,"[""blackmail""]"
racoon,"[""raccoon""]"
unobtainable,"[""inaccessible"", ""ungettable"", ""unprocurable"", ""untouchable""]"
barking,"[""insane"", ""woofing""]"
keynoter,"[""keynote""]"
missive,"[""message"", ""letter""]"
vocal,"[""audible"", ""outspoken"", ""song""]"
tsimané,"[""chiman\u00e9"", ""moset\u00e9n""]"
neonatal,"[""ait"", ""fmait"", ""fmaitp"", ""nait"", ""naitp""]"
dejected,"[""despondent"", ""disheartened"", ""disconsolate"", ""dour"", ""exanimate""]"
kim,"[""jin""]"
elderberry,"[""bourtree""]"
salonika,"[""thessaloniki""]"
surveil,"[""follow"", ""survey""]"
dhodhekanisos,"[""dodecanese""]"
surplusage,"[""excess""]"
batrachia,"[""salientia""]"
redemptorist,"[""liguorian""]"
muadhdhin,"[""muezzin""]"
filtering,"[""filtrate""]"
prise,"[""respect"", ""pry""]"
recallism,"[""otzovism""]"
melanism,"[""melanosis""]"
p3,"[""ppp""]"
commuting,"[""commutation""]"
